"file","generated_at","query","profile","retrieval","selected_attempt","selected_token_budget","selected_top_k","context_tokens_used","context_token_budget","output_length","selected_useful","selected_failed","failure_reason","context_tokens_present","token_savings_vs_2200_budget","token_savings_vs_2200_used","auto_scope"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-21T17:42:46.8543733+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2861","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-21T17:42:47.3539551+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-21T17:42:47.8804694+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1843","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-22T05:43:20.0316792+03:00","roadmap faze prioritati","planning","hybrid","3","2200","14",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-22T05:43:20.8570857+03:00","mcp docker server mvp faze","planning","hybrid","3","2200","14",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-22T05:43:21.6490866+03:00","release checklist gate-uri","planning","hybrid","3","2200","14",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-22T17:08:30.4287453+03:00","roadmap faze prioritati","planning","hybrid","3","2200","14",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-22T17:08:31.3630431+03:00","mcp docker server mvp faze","planning","hybrid","3","2200","14",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-22T17:08:32.1670400+03:00","release checklist gate-uri","planning","hybrid","3","2200","14",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-23T09:48:54.9881893+03:00","roadmap faze prioritati","planning","hybrid","1","900","8",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-23T09:48:55.5517762+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-23T09:48:56.3201673+03:00","release checklist gate-uri","planning","hybrid","1","900","8",,,"286","False","True","legacy-missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-25T19:15:27.7227381+03:00","roadmap faze prioritati","planning","hybrid","2","1400","12",,,"286","False","True","missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-26T06:14:32.4287931+03:00","roadmap faze prioritati","planning","hybrid","2","1400","12",,,"286","False","True","missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-26T06:14:33.0127927+03:00","mcp docker server mvp faze","planning","hybrid","2","1400","12",,,"286","False","True","missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-26T06:14:33.6127907+03:00","release checklist gate-uri","planning","hybrid","2","1400","12",,,"286","False","True","missing-token-metadata","False",,,"True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-27T06:19:26.5896726+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2861","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-27T06:19:27.0678610+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-27T06:19:27.5467767+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-28T07:21:39.9234781+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-28T07:21:40.3934191+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-28T07:21:40.8762857+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-29T19:53:29.8166246+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-29T19:53:30.3374430+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-29T19:53:30.8873346+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-30T09:58:07.8107567+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-30T09:58:08.2891916+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-30T09:58:08.7790856+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-30T22:01:29.2039475+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-30T22:01:29.8163146+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-30T22:01:30.4823329+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-31T11:27:24.8235430+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-31T11:27:25.3539377+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-05-31T11:27:25.8726687+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-01T10:18:47.1220731+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-01T10:18:47.6470405+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-01T10:18:48.1432255+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-02T17:20:56.2017288+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-02T17:20:56.7411327+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-02T17:20:57.2793881+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-03T06:11:33.4942818+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-03T06:11:33.9968368+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-03T06:11:34.5154055+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-04T06:16:24.0865809+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2897","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-04T06:16:24.5980707+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1867","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-04T06:16:25.1078198+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-05T06:12:37.8534685+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-05T06:12:38.6664688+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1886","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-05T06:12:39.6143641+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-06T12:24:24.7268745+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-06T12:24:25.4523227+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1886","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-06T12:24:26.4755368+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-07T09:11:35.6133487+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2936","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-07T09:11:36.5693743+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1886","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-07T09:11:37.3479051+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-08T06:17:26.0058538+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-08T06:17:26.6739149+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-08T06:17:27.3415434+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-09T06:11:05.5404327+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-09T06:11:06.3017911+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-09T06:11:07.2296527+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-09T17:07:32.4201190+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-09T17:07:33.4145335+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-09T17:07:34.9631534+03:00","release checklist gate-uri","planning","hybrid","2","1400","12","659","1400","2573","True","False","","True","800","1541","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-10T17:03:27.8850902+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-10T17:03:28.8100393+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-10T17:03:29.7797464+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-11T06:12:19.1267243+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-11T06:12:19.8133524+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-11T06:12:20.5028467+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-12T06:12:20.1960312+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-12T06:12:20.8679853+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-12T06:12:21.6280661+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-13T11:00:10.2681349+03:00","roadmap faze prioritati","planning","hybrid","1","900","8","705","900","2934","True","False","","True","1300","1495","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-13T11:00:10.9610623+03:00","mcp docker server mvp faze","planning","hybrid","1","900","8","447","900","1887","True","False","","True","1300","1753","True"
"C:\Users\HeroesninjA\IdeaProjects\test\.ai\nightly\planning\mcp-context-nightly-summary-planning.jsonl","2026-06-13T11:00:11.6618615+03:00","release checklist gate-uri","planning","hybrid","1","900","8","447","900","1844","True","False","","True","1300","1753","True"
